mine_id,subunit_cd,calendar_yr,annual_hrs,annual_coal_prod,avg_annual_empl,load_dt
4407222,99,2017,10375,0,17,2018-01-31 01:03:40.848852 -05:00
4407223,01,2017,736252,1610365,323,2018-01-31 01:03:40.973938 -05:00
4407223,02,2017,31806,0,14,2018-01-31 01:03:38.941996 -05:00
4407225,03,2017,90845,20906,33,2018-01-31 01:03:40.281336 -05:00
4407231,01,2017,16800,24194,30,2018-01-31 01:03:40.752437 -05:00
4407231,02,2017,1510,0,2,2018-01-31 01:03:36.494826 -05:00
4407253,03,2017,5877,0,3,2018-01-31 01:03:37.109772 -05:00
4407254,03,2017,1495,4509,1,2018-01-31 01:03:39.817664 -05:00
4407259,03,2017,7078,0,3,2018-01-31 01:03:40.619658 -05:00
4407259,99,2017,17,0,1,2018-01-31 01:03:38.784728 -05:00
4407259,30,2017,7824,0,3,2018-01-31 01:03:37.383482 -05:00
4407266,99,2017,4,0,1,2018-01-31 01:03:37.288426 -05:00
4407268,02,2017,2522,0,3,2018-01-31 01:03:40.974103 -05:00
4407268,01,2017,11473,19103,12,2018-01-31 01:03:39.877963 -05:00
4407273,99,2017,692,0,1,2018-01-31 01:03:35.974656 -05:00
4407273,03,2017,4854,0,3,2018-01-31 01:03:40.661374 -05:00
4407275,02,2017,3898,0,2,2018-01-31 01:03:38.566834 -05:00
4407276,03,2017,660,0,1,2018-01-31 01:03:39.442866 -05:00
4407280,03,2017,107178,130722,39,2018-01-31 01:03:37.576739 -05:00
4407282,03,2017,1366,0,1,2018-01-31 01:03:39.980111 -05:00
4407284,03,2017,14077,17831,6,2018-01-31 01:03:39.372713 -05:00
4407285,03,2017,67768,148304,26,2018-01-31 01:03:37.303906 -05:00
4407288,03,2017,14847,100876,8,2018-01-31 01:03:39.065411 -05:00
4407291,99,2017,7965,0,5,2018-01-31 01:03:35.928534 -05:00
4407291,03,2017,11302,0,5,2018-01-31 01:03:41.640852 -05:00
4407291,30,2017,5853,0,4,2018-01-31 01:03:39.917048 -05:00
4407303,30,2017,17461,0,9,2018-01-31 01:03:41.299056 -05:00
4407303,99,2017,8952,0,4,2018-01-31 01:03:37.061853 -05:00
4407306,02,2017,1835,0,2,2018-01-31 01:03:41.299058 -05:00
4407306,01,2017,19513,76093,14,2018-01-31 01:03:40.349735 -05:00
4407307,30,2017,14906,0,7,2018-01-31 01:03:40.437088 -05:00
4407307,99,2017,2329,0,2,2018-01-31 01:03:38.440503 -05:00
4407307,03,2017,15480,0,8,2018-01-31 01:03:37.690369 -05:00
4407308,02,2017,6301,0,3,2018-01-31 01:03:38.838454 -05:00
4407308,01,2017,103351,219593,51,2018-01-31 01:03:38.582194 -05:00
4407313,03,2017,22591,250799,9,2018-01-31 01:03:39.539947 -05:00
4407318,01,2017,293815,504857,131,2018-01-31 01:03:41.310211 -05:00
4407318,02,2017,8603,0,4,2018-01-31 01:03:40.109416 -05:00
4407319,17,2017,46676,0,24,2018-01-31 01:03:41.353050 -05:00
4407320,03,2017,2284,354,2,2018-01-31 01:03:37.898379 -05:00
4407322,03,2017,127431,304201,59,2018-01-31 01:03:36.853924 -05:00
4407323,99,2017,2040,0,1,2018-01-31 01:03:38.255041 -05:00
4407323,03,2017,5903,0,4,2018-01-31 01:03:37.985031 -05:00
4407326,03,2017,52289,10982,27,2018-01-31 01:03:39.788370 -05:00
4407327,04,2017,48587,174353,16,2018-01-31 01:03:37.934063 -05:00
4407328,03,2017,5204,0,2,2018-01-31 01:03:36.122245 -05:00
4407328,99,2017,1958,0,1,2018-01-31 01:03:37.212419 -05:00
4407331,99,2017,2181,0,1,2018-01-31 01:03:38.155424 -05:00
4407331,03,2017,10788,0,5,2018-01-31 01:03:36.974646 -05:00
4407332,03,2017,6614,0,4,2018-01-31 01:03:41.332643 -05:00
4407333,99,2017,2476,0,1,2018-01-31 01:03:40.500616 -05:00
4407333,03,2017,11986,0,6,2018-01-31 01:03:39.574402 -05:00
4407335,99,2017,1421,0,1,2018-01-31 01:03:36.014137 -05:00
4407335,03,2017,3562,0,2,2018-01-31 01:03:41.385253 -05:00
4407336,03,2017,782,0,2,2018-01-31 01:03:40.447375 -05:00
4407338,03,2017,9345,0,9,2018-01-31 01:03:39.164923 -05:00
4407339,99,2017,4,0,1,2018-01-31 01:03:41.674769 -05:00
4407339,03,2017,2196,0,1,2018-01-31 01:03:38.061621 -05:00
4407340,99,2017,16,0,1,2018-01-31 01:03:36.228368 -05:00
4407340,03,2017,765,0,1,2018-01-31 01:03:40.654624 -05:00
4407341,03,2017,68,0,1,2018-01-31 01:03:39.788372 -05:00
4407342,03,2017,326,0,1,2018-01-31 01:03:40.843952 -05:00
4407342,99,2017,20,0,1,2018-01-31 01:03:40.661825 -05:00
4407344,03,2017,3800,0,4,2018-01-31 01:03:40.746087 -05:00
4407345,03,2017,34,0,2,2018-01-31 01:03:37.129570 -05:00
4407346,03,2017,455,0,2,2018-01-31 01:03:40.933452 -05:00
4407348,03,2017,1340,0,4,2018-01-31 01:03:39.031532 -05:00
4407348,99,2017,1040,0,1,2018-01-31 01:03:37.690373 -05:00
4407355,03,2017,111769,308224,42,2018-01-31 01:03:40.596734 -05:00
4407356,03,2017,885,0,2,2018-01-31 01:03:40.724471 -05:00
4407357,03,2017,1246,0,1,2018-01-31 01:03:37.951307 -05:00
4407359,03,2017,4473,0,7,2018-01-31 01:03:39.076636 -05:00
4407360,03,2017,9282,0,4,2018-01-31 01:03:39.081912 -05:00
4407361,03,2017,650,0,2,2018-01-31 01:03:41.652619 -05:00
4407362,03,2017,77367,130807,26,2018-01-31 01:03:40.216964 -05:00
4407364,99,2017,2061,0,2,2018-01-31 01:03:36.591098 -05:00
4407364,03,2017,14452,37698,7,2018-01-31 01:03:41.446239 -05:00
4407365,05,2017,26255,459723,15,2018-01-31 01:03:37.691586 -05:00
4407366,99,2017,5417,0,3,2018-01-31 01:03:37.702035 -05:00
4407366,02,2017,2460,0,1,2018-01-31 01:03:39.731999 -05:00
4407366,01,2017,27465,33855,11,2018-01-31 01:03:38.295173 -05:00
4407367,01,2017,21258,39829,21,2018-01-31 01:03:37.223702 -05:00
4407367,02,2017,2520,0,3,2018-01-31 01:03:41.332638 -05:00
4407368,03,2017,695,0,3,2018-01-31 01:03:37.129551 -05:00
4407368,99,2017,2152,0,5,2018-01-31 01:03:39.502020 -05:00
4407370,03,2017,13310,46971,10,2018-01-31 01:03:38.301080 -05:00
4407372,99,2017,770,0,1,2018-01-31 01:03:37.898373 -05:00
4407372,03,2017,2308,0,2,2018-01-31 01:03:41.610629 -05:00
4407374,99,2017,1285,0,2,2018-01-31 01:03:37.236057 -05:00
4407374,03,2017,4912,0,7,2018-01-31 01:03:40.690492 -05:00
4407375,99,2017,6,0,1,2018-01-31 01:03:38.552690 -05:00
4407375,03,2017,4642,0,4,2018-01-31 01:03:41.139607 -05:00
4407376,99,2017,3874,0,3,2018-01-31 01:03:37.856335 -05:00
4407376,03,2017,5280,0,5,2018-01-31 01:03:39.486749 -05:00
4407377,05,2017,3068,40590,9,2018-01-31 01:03:39.551163 -05:00
4407378,99,2017,16,0,1,2018-01-31 01:03:37.326127 -05:00
4407378,03,2017,792,0,3,2018-01-31 01:03:39.461605 -05:00
4500001,30,2017,985,0,1,2018-01-31 01:03:37.679606 -05:00
4500063,30,2017,12682,0,7,2018-01-31 01:03:41.023589 -05:00
4500063,03,2017,1546,0,1,2018-01-31 01:03:39.355584 -05:00
4500063,99,2017,2386,0,2,2018-01-31 01:03:39.120277 -05:00
4500064,03,2017,3688,0,6,2018-01-31 01:03:40.554557 -05:00
4500064,30,2017,1531,0,6,2018-01-31 01:03:36.517272 -05:00
4500191,99,2017,1920,0,1,2018-01-31 01:03:40.481984 -05:00
4500191,03,2017,613,0,1,2018-01-31 01:03:38.155426 -05:00
4500191,30,2017,39202,0,22,2018-01-31 01:03:37.156938 -05:00
4500247,03,2017,2039,0,2,2018-01-31 01:03:41.674237 -05:00
4500247,99,2017,570,0,1,2018-01-31 01:03:36.399843 -05:00
4500319,03,2017,3703,0,2,2018-01-31 01:03:40.432574 -05:00
4500319,30,2017,11245,0,6,2018-01-31 01:03:37.417997 -05:00
4500319,99,2017,10723,0,6,2018-01-31 01:03:37.041613 -05:00
4500359,30,2017,162693,0,76,2018-01-31 01:03:40.815762 -05:00
4500366,01,2017,432834,0,219,2018-01-31 01:03:38.025243 -05:00
4500366,99,2017,101934,0,56,2018-01-31 01:03:36.992334 -05:00
4500416,03,2017,41268,0,22,2018-01-31 01:03:40.281335 -05:00
4500416,99,2017,9350,0,7,2018-01-31 01:03:37.288457 -05:00
4500574,99,2017,16,0,1,2018-01-31 01:03:38.012313 -05:00
4500574,03,2017,11078,0,8,2018-01-31 01:03:36.083007 -05:00
4500577,99,2017,2409,0,1,2018-01-31 01:03:38.143374 -05:00
4500577,03,2017,22667,0,10,2018-01-31 01:03:37.259481 -05:00
4500581,99,2017,2253,0,1,2018-01-31 01:03:38.006836 -05:00
4500581,03,2017,7325,0,4,2018-01-31 01:03:36.579965 -05:00
4500585,03,2017,13096,0,6,2018-01-31 01:03:35.914094 -05:00
4500585,99,2017,4163,0,2,2018-01-31 01:03:41.640853 -05:00
4500604,99,2017,20,0,3,2018-01-31 01:03:40.252770 -05:00
4500604,03,2017,4259,0,3,2018-01-31 01:03:36.351077 -05:00
4500609,99,2017,1700,0,1,2018-01-31 01:03:41.652431 -05:00
4500609,03,2017,33799,0,12,2018-01-31 01:03:39.980113 -05:00
4500616,99,2017,1008,0,1,2018-01-31 01:03:39.390184 -05:00
4500616,03,2017,6410,0,3,2018-01-31 01:03:37.575542 -05:00
4500631,99,2017,200,0,3,2018-01-31 01:03:39.468183 -05:00
4500631,03,2017,3179,0,3,2018-01-31 01:03:37.169118 -05:00
4500637,99,2017,1176,0,3,2018-01-31 01:03:39.859515 -05:00
4500637,03,2017,42193,0,22,2018-01-31 01:03:38.816651 -05:00
4500652,99,2017,4,0,1,2018-01-31 01:03:38.255035 -05:00
4500652,03,2017,14128,0,9,2018-01-31 01:03:36.252926 -05:00
4500670,99,2017,1929,0,1,2018-01-31 01:03:40.932998 -05:00
4500670,03,2017,10114,0,5,2018-01-31 01:03:38.566832 -05:00
4500671,99,2017,2968,0,2,2018-01-31 01:03:40.943758 -05:00
4500671,03,2017,6747,0,4,2018-01-31 01:03:38.744935 -05:00
4500705,03,2017,7200,0,3,2018-01-31 01:03:37.555242 -05:00
4500705,99,2017,3157,0,2,2018-01-31 01:03:37.359588 -05:00
4500730,03,2017,6438,0,6,2018-01-31 01:03:39.758501 -05:00
4500730,99,2017,4,0,1,2018-01-31 01:03:36.157896 -05:00
4500764,03,2017,7622,0,5,2018-01-31 01:03:38.433486 -05:00
4500805,99,2017,10213,0,10,2018-01-31 01:03:38.311910 -05:00
4500805,30,2017,21089,0,20,2018-01-31 01:03:37.555248 -05:00
4500840,03,2017,5395,0,6,2018-01-31 01:03:39.637128 -05:00
4500840,99,2017,1368,0,1,2018-01-31 01:03:36.328311 -05:00
4500844,99,2017,3701,0,2,2018-01-31 01:03:40.145267 -05:00
4500844,03,2017,14809,0,8,2018-01-31 01:03:36.711307 -05:00
4500939,30,2017,82845,0,33,2018-01-31 01:03:40.702578 -05:00
4500939,99,2017,15516,0,8,2018-01-31 01:03:38.255927 -05:00
4500951,99,2017,586,0,1,2018-01-31 01:03:40.619660 -05:00
4500951,03,2017,4674,0,2,2018-01-31 01:03:37.040989 -05:00
4500975,03,2017,7425,0,4,2018-01-31 01:03:37.359590 -05:00
4500983,99,2017,10567,0,6,2018-01-31 01:03:40.590091 -05:00
4500983,03,2017,26110,0,14,2018-01-31 01:03:39.225131 -05:00
4500983,30,2017,64274,0,25,2018-01-31 01:03:36.272689 -05:00
4500994,99,2017,60,0,1,2018-01-31 01:03:41.310359 -05:00
4500994,03,2017,4260,0,3,2018-01-31 01:03:39.338856 -05:00
4501111,03,2017,18252,0,8,2018-01-31 01:03:38.954769 -05:00
4501111,99,2017,2270,0,1,2018-01-31 01:03:37.080475 -05:00
4501118,99,2017,170,0,2,2018-01-31 01:03:39.506938 -05:00
4501118,03,2017,5630,0,2,2018-01-31 01:03:38.405732 -05:00
4501127,03,2017,4259,0,2,2018-01-31 01:03:41.177965 -05:00
4501127,99,2017,1841,0,1,2018-01-31 01:03:38.810682 -05:00
4501129,30,2017,2996,0,2,2018-01-31 01:03:40.848309 -05:00
4501129,03,2017,1311,0,1,2018-01-31 01:03:36.661143 -05:00
4501207,99,2017,422,0,1,2018-01-31 01:03:40.810221 -05:00
4501207,03,2017,610,0,2,2018-01-31 01:03:37.161312 -05:00
4501222,03,2017,2551,0,4,2018-01-31 01:03:40.541921 -05:00
4501222,99,2017,20,0,1,2018-01-31 01:03:39.427609 -05:00
4501227,03,2017,15281,0,8,2018-01-31 01:03:40.458406 -05:00
4501227,99,2017,4395,0,2,2018-01-31 01:03:36.232929 -05:00
4501237,03,2017,70157,0,27,2018-01-31 01:03:38.223296 -05:00
4501237,99,2017,1400,0,3,2018-01-31 01:03:36.861834 -05:00
4501268,03,2017,830,0,6,2018-01-31 01:03:38.074670 -05:00
4501268,99,2017,2047,0,3,2018-01-31 01:03:37.605639 -05:00
4501301,99,2017,100,0,1,2018-01-31 01:03:40.817300 -05:00
4501301,03,2017,3466,0,8,2018-01-31 01:03:39.911649 -05:00
4501439,99,2017,15,0,1,2018-01-31 01:03:40.500849 -05:00
4501439,03,2017,7520,0,5,2018-01-31 01:03:36.141086 -05:00
4501707,03,2017,3009,0,2,2018-01-31 01:03:40.948658 -05:00
4501707,99,2017,1089,0,2,2018-01-31 01:03:40.519870 -05:00
4501882,03,2017,3958,0,2,2018-01-31 01:03:41.282813 -05:00
4501923,03,2017,4948,0,7,2018-01-31 01:03:36.415104 -05:00
4501999,03,2017,45856,0,19,2018-01-31 01:03:38.798370 -05:00
4501999,99,2017,8973,0,4,2018-01-31 01:03:38.722894 -05:00
4502011,03,2017,1512,0,2,2018-01-31 01:03:41.209247 -05:00
4502016,99,2017,2240,0,1,2018-01-31 01:03:37.067016 -05:00
4502016,03,2017,6862,0,5,2018-01-31 01:03:36.586306 -05:00
4502166,30,2017,14956,0,8,2018-01-31 01:03:41.255678 -05:00
4502166,99,2017,1842,0,1,2018-01-31 01:03:39.098728 -05:00
4502168,03,2017,2653,0,3,2018-01-31 01:03:40.376396 -05:00
4502189,99,2017,2140,0,1,2018-01-31 01:03:41.111869 -05:00
4502189,03,2017,4460,0,3,2018-01-31 01:03:36.747246 -05:00
4502195,03,2017,17490,0,9,2018-01-31 01:03:39.216189 -05:00
4502244,03,2017,10905,0,5,2018-01-31 01:03:39.860080 -05:00
4502244,99,2017,4094,0,2,2018-01-31 01:03:38.546212 -05:00
4502282,03,2017,14311,0,7,2018-01-31 01:03:39.681887 -05:00
4502282,99,2017,3820,0,2,2018-01-31 01:03:39.426134 -05:00
4502286,03,2017,2151,0,2,2018-01-31 01:03:40.059915 -05:00
4502286,99,2017,40,0,1,2018-01-31 01:03:36.141082 -05:00
4502295,99,2017,8,0,1,2018-01-31 01:03:41.225066 -05:00
4502295,03,2017,150,0,2,2018-01-31 01:03:40.777451 -05:00
4502314,99,2017,1129,0,1,2018-01-31 01:03:40.322996 -05:00
4502314,03,2017,5564,0,3,2018-01-31 01:03:39.260830 -05:00
4502316,99,2017,16,0,1,2018-01-31 01:03:39.865190 -05:00
4502316,03,2017,9362,0,11,2018-01-31 01:03:37.237685 -05:00
4502508,99,2017,320,0,1,2018-01-31 01:03:40.915215 -05:00
4502508,03,2017,20378,0,8,2018-01-31 01:03:38.190393 -05:00
4502661,03,2017,3181,0,2,2018-01-31 01:03:41.112837 -05:00
4502661,99,2017,922,0,1,2018-01-31 01:03:39.647084 -05:00
4502700,03,2017,14379,0,6,2018-01-31 01:03:41.340011 -05:00
4502700,99,2017,2382,0,1,2018-01-31 01:03:37.543621 -05:00
4502704,03,2017,459,0,5,2018-01-31 01:03:39.818987 -05:00
4502709,03,2017,36813,0,14,2018-01-31 01:03:39.197986 -05:00
4502709,99,2017,300,0,3,2018-01-31 01:03:38.019164 -05:00
4502785,99,2017,32,0,1,2018-01-31 01:03:40.937701 -05:00
4502785,03,2017,12853,0,11,2018-01-31 01:03:39.467072 -05:00
4502791,03,2017,2209,0,1,2018-01-31 01:03:39.911590 -05:00
4502791,99,2017,350,0,1,2018-01-31 01:03:37.662816 -05:00
4502797,03,2017,212,0,2,2018-01-31 01:03:37.598756 -05:00
4502803,03,2017,992,0,2,2018-01-31 01:03:39.426132 -05:00
4502803,99,2017,3,0,1,2018-01-31 01:03:36.158042 -05:00
4502816,99,2017,4060,0,2,2018-01-31 01:03:38.306417 -05:00
4502816,03,2017,25112,0,12,2018-01-31 01:03:36.960982 -05:00
4502825,03,2017,6677,0,3,2018-01-31 01:03:38.850957 -05:00
4502825,99,2017,1969,0,1,2018-01-31 01:03:36.954393 -05:00
4502835,99,2017,8,0,1,2018-01-31 01:03:38.480161 -05:00
4502835,03,2017,580,0,2,2018-01-31 01:03:38.334514 -05:00
4502854,03,2017,14457,0,7,2018-01-31 01:03:37.445054 -05:00
4502854,99,2017,5293,0,3,2018-01-31 01:03:37.321474 -05:00
4502990,99,2017,2054,0,3,2018-01-31 01:03:36.943810 -05:00
4502990,03,2017,6616,0,6,2018-01-31 01:03:36.245983 -05:00
4502994,03,2017,15830,0,9,2018-01-31 01:03:40.071387 -05:00
4503007,03,2017,1312,0,2,2018-01-31 01:03:36.830987 -05:00
4503024,03,2017,9355,0,5,2018-01-31 01:03:38.667462 -05:00
4503039,03,2017,16648,0,7,2018-01-31 01:03:37.778055 -05:00
4503039,99,2017,2375,0,1,2018-01-31 01:03:36.222017 -05:00
4503042,03,2017,12849,0,5,2018-01-31 01:03:36.168426 -05:00
4503042,99,2017,300,0,3,2018-01-31 01:03:37.401332 -05:00
4503057,99,2017,1861,0,1,2018-01-31 01:03:40.944797 -05:00
4503057,03,2017,8278,0,4,2018-01-31 01:03:39.900949 -05:00
4503066,99,2017,4857,0,3,2018-01-31 01:03:41.593695 -05:00
4503066,03,2017,18527,0,9,2018-01-31 01:03:37.564221 -05:00
4503069,99,2017,4454,0,4,2018-01-31 01:03:41.314983 -05:00
4503069,03,2017,8527,0,13,2018-01-31 01:03:38.469511 -05:00
4503074,03,2017,3224,0,2,2018-01-31 01:03:36.246042 -05:00
4503086,03,2017,15677,0,8,2018-01-31 01:03:40.561744 -05:00
4503086,99,2017,2219,0,2,2018-01-31 01:03:39.800471 -05:00
4503089,03,2017,9111,0,4,2018-01-31 01:03:40.376989 -05:00
4503089,99,2017,3282,0,2,2018-01-31 01:03:36.415109 -05:00
4503093,03,2017,4198,0,3,2018-01-31 01:03:40.635744 -05:00
4503100,03,2017,2870,0,2,2018-01-31 01:03:37.122065 -05:00
4503100,99,2017,591,0,1,2018-01-31 01:03:36.314746 -05:00
4503104,03,2017,3259,0,2,2018-01-31 01:03:36.064376 -05:00
4503110,06,2017,10414,0,5,2018-01-31 01:03:39.901032 -05:00
4503110,99,2017,2133,0,1,2018-01-31 01:03:38.610683 -05:00
4503119,03,2017,30581,0,14,2018-01-31 01:03:39.461753 -05:00
4503119,99,2017,4056,0,2,2018-01-31 01:03:39.197371 -05:00
4503136,03,2017,33774,0,21,2018-01-31 01:03:39.704204 -05:00
4503136,99,2017,7056,0,9,2018-01-31 01:03:37.491375 -05:00
4503173,03,2017,8470,0,3,2018-01-31 01:03:38.406053 -05:00
4503175,03,2017,55151,0,25,2018-01-31 01:03:40.480582 -05:00
4503175,99,2017,3252,0,2,2018-01-31 01:03:40.354155 -05:00
4503183,03,2017,1735,0,2,2018-01-31 01:03:36.078456 -05:00
4503183,99,2017,30,0,1,2018-01-31 01:03:37.461848 -05:00
4503199,99,2017,3314,0,2,2018-01-31 01:03:39.653947 -05:00
4503199,03,2017,5003,0,3,2018-01-31 01:03:38.775622 -05:00
4503224,03,2017,35216,0,17,2018-01-31 01:03:39.250466 -05:00
4503224,99,2017,2640,0,1,2018-01-31 01:03:39.181193 -05:00
4503236,99,2017,1765,0,2,2018-01-31 01:03:37.990774 -05:00
4503236,03,2017,2830,0,1,2018-01-31 01:03:36.234156 -05:00
4503237,03,2017,1421,0,2,2018-01-31 01:03:36.680675 -05:00
4503239,30,2017,29842,0,17,2018-01-31 01:03:36.032033 -05:00
4503239,99,2017,7620,0,4,2018-01-31 01:03:37.046983 -05:00
4503242,99,2017,1590,0,1,2018-01-31 01:03:39.126658 -05:00
4503242,03,2017,6026,0,3,2018-01-31 01:03:38.913229 -05:00
4503245,03,2017,124,0,2,2018-01-31 01:03:39.138041 -05:00
4503245,99,2017,3,0,1,2018-01-31 01:03:36.509324 -05:00
4503250,99,2017,834,0,1,2018-01-31 01:03:40.684435 -05:00
4503250,03,2017,8500,0,4,2018-01-31 01:03:39.438328 -05:00
4503251,99,2017,120,0,1,2018-01-31 01:03:38.553244 -05:00
4503251,03,2017,6054,0,4,2018-01-31 01:03:38.377664 -05:00
4503253,99,2017,400,0,2,2018-01-31 01:03:39.209822 -05:00
4503253,03,2017,19255,0,8,2018-01-31 01:03:37.036107 -05:00
4503261,99,2017,9652,0,6,2018-01-31 01:03:41.316084 -05:00
4503261,03,2017,20005,0,12,2018-01-31 01:03:40.859186 -05:00
4503263,03,2017,6778,0,4,2018-01-31 01:03:36.065758 -05:00
4503264,03,2017,6937,0,4,2018-01-31 01:03:37.531551 -05:00
4503269,99,2017,4157,0,2,2018-01-31 01:03:41.617123 -05:00
4503269,03,2017,6074,0,3,2018-01-31 01:03:40.822741 -05:00
4503278,03,2017,3510,0,3,2018-01-31 01:03:38.117113 -05:00
4503281,06,2017,24634,0,12,2018-01-31 01:03:35.955768 -05:00
4503281,99,2017,4579,0,2,2018-01-31 01:03:39.538292 -05:00
4503283,99,2017,39067,0,25,2018-01-31 01:03:41.144269 -05:00
4503283,30,2017,53662,0,32,2018-01-31 01:03:36.278356 -05:00
4503286,30,2017,87887,0,45,2018-01-31 01:03:38.822615 -05:00
4503286,99,2017,43825,0,25,2018-01-31 01:03:37.135296 -05:00
4503290,30,2017,9704,0,6,2018-01-31 01:03:41.035062 -05:00
4503290,99,2017,1990,0,1,2018-01-31 01:03:40.403153 -05:00
4503293,99,2017,3411,0,2,2018-01-31 01:03:39.276634 -05:00
4503293,03,2017,29834,0,12,2018-01-31 01:03:36.837491 -05:00
4503301,03,2017,550,0,3,2018-01-31 01:03:41.547174 -05:00
4503304,99,2017,1832,0,2,2018-01-31 01:03:39.876547 -05:00
4503304,03,2017,14638,0,8,2018-01-31 01:03:37.027399 -05:00
4503305,99,2017,480,0,1,2018-01-31 01:03:40.170196 -05:00
4503305,03,2017,480,0,1,2018-01-31 01:03:37.899665 -05:00
4503306,03,2017,4570,0,11,2018-01-31 01:03:36.830709 -05:00
4503311,03,2017,1461,0,2,2018-01-31 01:03:39.474641 -05:00
4503315,03,2017,12438,0,7,2018-01-31 01:03:40.608139 -05:00
4503315,99,2017,7530,0,4,2018-01-31 01:03:40.287404 -05:00
4503317,03,2017,5526,0,2,2018-01-31 01:03:41.519625 -05:00
4503319,03,2017,2112,0,5,2018-01-31 01:03:40.212871 -05:00
4503325,99,2017,1633,0,1,2018-01-31 01:03:37.877341 -05:00
4503325,03,2017,7498,0,4,2018-01-31 01:03:37.287168 -05:00
4503330,99,2017,60,0,1,2018-01-31 01:03:39.181039 -05:00
4503330,03,2017,2611,0,3,2018-01-31 01:03:38.851833 -05:00
4503331,03,2017,1328,0,3,2018-01-31 01:03:36.936287 -05:00
4503334,99,2017,14222,0,8,2018-01-31 01:03:41.193283 -05:00
4503334,03,2017,82692,0,41,2018-01-31 01:03:37.172725 -05:00
4503336,99,2017,1504,0,4,2018-01-31 01:03:41.063478 -05:00
4503336,01,2017,1177,0,3,2018-01-31 01:03:40.969716 -05:00
4503336,02,2017,2139,0,6,2018-01-31 01:03:38.628961 -05:00
4503337,99,2017,1560,0,1,2018-01-31 01:03:38.974197 -05:00
4503337,03,2017,8659,0,7,2018-01-31 01:03:38.574881 -05:00
4503338,99,2017,1914,0,1,2018-01-31 01:03:39.310136 -05:00
4503338,03,2017,7355,0,4,2018-01-31 01:03:38.137758 -05:00
4503339,03,2017,639,0,2,2018-01-31 01:03:36.098406 -05:00
4503341,06,2017,13753,0,7,2018-01-31 01:03:41.260069 -05:00
4503341,99,2017,4087,0,2,2018-01-31 01:03:39.399262 -05:00
4503347,99,2017,2992,0,2,2018-01-31 01:03:41.267023 -05:00
4503347,03,2017,10010,0,6,2018-01-31 01:03:38.317575 -05:00
4503350,03,2017,1063,0,1,2018-01-31 01:03:41.627560 -05:00
4503356,03,2017,6806,0,3,2018-01-31 01:03:39.699295 -05:00
4503356,99,2017,2381,0,2,2018-01-31 01:03:36.290603 -05:00
4503358,99,2017,188,0,1,2018-01-31 01:03:38.762357 -05:00
4503358,03,2017,3771,0,2,2018-01-31 01:03:37.287170 -05:00
4503363,99,2017,6066,0,4,2018-01-31 01:03:40.855132 -05:00
4503363,03,2017,16585,0,8,2018-01-31 01:03:39.202610 -05:00
4503367,03,2017,933,0,1,2018-01-31 01:03:40.432212 -05:00
4503367,99,2017,1115,0,1,2018-01-31 01:03:36.352344 -05:00
4503373,03,2017,14456,0,8,2018-01-31 01:03:35.955763 -05:00
4503374,03,2017,10351,0,5,2018-01-31 01:03:40.273168 -05:00
4503374,99,2017,5831,0,3,2018-01-31 01:03:38.055372 -05:00
4503384,03,2017,8571,0,5,2018-01-31 01:03:39.100682 -05:00
4503384,99,2017,745,0,1,2018-01-31 01:03:37.696891 -05:00
4503387,03,2017,7505,0,7,2018-01-31 01:03:40.391613 -05:00
4503387,99,2017,1412,0,3,2018-01-31 01:03:40.199891 -05:00
4503391,03,2017,1776,0,1,2018-01-31 01:03:36.258685 -05:00
4503392,99,2017,480,0,1,2018-01-31 01:03:39.181194 -05:00
4503394,03,2017,7552,0,4,2018-01-31 01:03:38.238425 -05:00
4503398,03,2017,7978,0,6,2018-01-31 01:03:36.022215 -05:00
4503403,03,2017,4316,0,2,2018-01-31 01:03:37.956850 -05:00
4503405,03,2017,12272,0,6,2018-01-31 01:03:39.362096 -05:00
4503405,99,2017,3645,0,2,2018-01-31 01:03:37.740469 -05:00
4503406,99,2017,4136,0,2,2018-01-31 01:03:38.776187 -05:00
4503406,03,2017,9881,0,5,2018-01-31 01:03:37.542367 -05:00
4503412,03,2017,4090,0,2,2018-01-31 01:03:40.938708 -05:00
4503412,99,2017,260,0,1,2018-01-31 01:03:39.063940 -05:00
4503415,03,2017,13982,0,6,2018-01-31 01:03:36.340207 -05:00
4503418,03,2017,2267,0,2,2018-01-31 01:03:38.905353 -05:00
4503419,30,2017,3261,0,1,2018-01-31 01:03:40.894495 -05:00
4503419,99,2017,209,0,4,2018-01-31 01:03:39.759771 -05:00
4503422,03,2017,2126,0,2,2018-01-31 01:03:40.117970 -05:00
4503422,99,2017,86,0,1,2018-01-31 01:03:37.485293 -05:00
4503423,03,2017,41672,0,20,2018-01-31 01:03:41.399733 -05:00
4503423,99,2017,5278,0,3,2018-01-31 01:03:40.287962 -05:00
4503424,03,2017,44310,0,17,2018-01-31 01:03:38.999147 -05:00
4503424,99,2017,2151,0,1,2018-01-31 01:03:36.441470 -05:00
4503436,99,2017,363,0,1,2018-01-31 01:03:40.553527 -05:00
4503436,03,2017,1644,0,3,2018-01-31 01:03:39.500645 -05:00
4503438,03,2017,10853,0,6,2018-01-31 01:03:38.173997 -05:00
4503438,99,2017,2442,0,2,2018-01-31 01:03:37.201542 -05:00
4503442,03,2017,937,0,2,2018-01-31 01:03:37.461961 -05:00
4503446,03,2017,1441,0,1,2018-01-31 01:03:40.188557 -05:00
